Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Uncapped,Attrition_Numeric,Age_Group,Tenure_Group,FlightRiskScore_LR,FlightRiskScore_RF,Predicted_Attrition_LR,Risk_Category
39,No,Travel_Rarely,117,Research & Development,10,1,Medical,3,Male,99,3,4,Manager,1,Married,16583.5,15k+,5355,1,Yes,14,3,4,0,21,3,3,21,9,11,10.0,17068,0,36-45,20+ Yrs,0.5978,0.1022,1,Medium Risk
39,No,Travel_Frequently,672,Research & Development,7,2,Medical,3,Male,54,2,5,Manager,4,Married,16583.5,15k+,21141,1,No,15,3,1,1,21,2,3,21,9,13,3.0,19272,0,36-45,20+ Yrs,0.7185,0.0853,1,High Risk
39,Yes,Travel_Rarely,1162,Sales,3,2,Medical,4,Female,41,3,2,Sales Executive,3,Married,5238.0,5k-10k,17778,4,Yes,18,3,1,0,12,3,2,1,0,0,0.0,5238,1,36-45,0-2 Yrs,0.4538,0.6838,0,Medium Risk
39,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,2,Male,52,3,5,Manager,3,Divorced,16583.5,15k+,8213,1,Yes,14,3,3,1,21,3,3,21,8,1,6.0,19197,0,36-45,20+ Yrs,0.2307,0.071,0,Low Risk
39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755.0,Upto 5k,17872,1,No,11,3,1,1,8,3,3,8,3,0,7.0,3755,0,36-45,6-10 Yrs,0.2148,0.11,0,Low Risk
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553.0,Upto 5k,20978,1,No,11,3,1,0,20,4,3,20,7,11,10.0,4553,0,36-45,11-20 Yrs,0.4777,0.1517,0,Medium Risk
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389.0,5k-10k,18767,9,No,15,3,3,1,12,3,1,8,3,3,6.0,6389,0,36-45,6-10 Yrs,0.421,0.1023,0,Medium Risk
39,No,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,4,Female,42,2,2,Human Resources,4,Married,5204.0,5k-10k,7790,8,No,11,3,3,2,13,2,3,5,4,0,4.0,5204,0,36-45,3-5 Yrs,0.0542,0.1097,0,Low Risk
39,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,4,Male,70,3,1,Laboratory Technician,1,Married,2404.0,Upto 5k,4303,7,Yes,21,4,4,0,8,2,1,2,2,2,2.0,2404,1,36-45,0-2 Yrs,0.8866,0.7258,1,High Risk
39,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,Male,41,4,3,Sales Executive,3,Single,7880.0,5k-10k,2560,0,No,18,3,4,0,9,3,3,8,7,0,7.0,7880,0,36-45,6-10 Yrs,0.0782,0.123,0,Low Risk
39,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,4,Female,65,2,4,Manufacturing Director,4,Married,12742.0,10k-15k,7060,1,No,16,3,3,1,21,3,3,21,6,11,8.0,12742,0,36-45,20+ Yrs,0.0842,0.0357,0,Low Risk
39,No,Travel_Frequently,945,Research & Development,22,3,Medical,4,Female,82,3,3,Manufacturing Director,1,Single,10880.0,10k-15k,5083,1,Yes,13,3,3,0,21,2,3,21,6,2,8.0,10880,0,36-45,20+ Yrs,0.768,0.1431,1,High Risk
39,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169.0,10k-15k,13547,7,No,11,3,4,3,21,4,3,18,7,11,5.0,12169,1,36-45,11-20 Yrs,0.4389,0.6367,0,Medium Risk
39,No,Non-Travel,439,Research & Development,9,3,Life Sciences,3,Male,70,3,2,Laboratory Technician,2,Single,6782.0,5k-10k,8770,9,No,15,3,3,0,9,2,2,5,4,0,3.0,6782,0,36-45,3-5 Yrs,0.4835,0.1781,0,Medium Risk
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,16583.5,15k+,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2.0,17123,0,36-45,11-20 Yrs,0.8458,0.1221,1,High Risk
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904.0,Upto 5k,22154,0,No,13,3,1,0,6,2,3,5,2,0,3.0,3904,1,36-45,3-5 Yrs,0.67,0.5545,1,High Risk
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534.0,Upto 5k,13352,0,No,11,3,1,0,9,6,3,8,7,1,7.0,4534,0,36-45,6-10 Yrs,0.129,0.0984,0,Low Risk
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120.0,5k-10k,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4.0,6120,0,36-45,3-5 Yrs,0.6799,0.2851,1,High Risk
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920.0,10k-15k,3449,3,No,21,4,2,1,13,2,3,6,4,0,5.0,10920,0,36-45,6-10 Yrs,0.0239,0.0665,0,Low Risk
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,3646.0,Upto 5k,17181,2,Yes,23,4,2,0,11,2,4,1,0,0,0.0,3646,1,36-45,0-2 Yrs,0.7919,0.7116,1,High Risk
39,No,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,2,Female,32,3,3,Manufacturing Director,2,Single,8376.0,5k-10k,9150,4,No,18,3,4,0,9,3,3,2,0,2,2.0,8376,0,36-45,0-2 Yrs,0.1894,0.0965,0,Low Risk
39,No,Travel_Rarely,1462,Sales,6,3,Medical,4,Male,38,4,3,Sales Executive,3,Married,8237.0,5k-10k,4658,2,No,11,3,1,1,11,3,3,7,6,7,6.0,8237,0,36-45,6-10 Yrs,0.1417,0.1241,0,Low Risk
39,No,Travel_Rarely,1387,Research & Development,10,5,Medical,2,Male,76,3,2,Manufacturing Director,1,Married,5377.0,5k-10k,3835,2,No,13,3,4,3,10,3,3,7,7,7,7.0,5377,0,36-45,6-10 Yrs,0.144,0.0754,0,Low Risk
39,No,Travel_Rarely,170,Research & Development,3,2,Medical,3,Male,76,2,2,Laboratory Technician,3,Divorced,3069.0,Upto 5k,10302,0,No,15,3,4,1,11,3,3,10,8,0,7.0,3069,0,36-45,6-10 Yrs,0.0683,0.0541,0,Low Risk
39,No,Travel_Frequently,711,Research & Development,4,3,Medical,1,Female,81,3,2,Manufacturing Director,3,Single,5042.0,5k-10k,3140,0,No,13,3,4,0,10,2,1,9,2,3,8.0,5042,0,36-45,6-10 Yrs,0.4297,0.1228,0,Medium Risk
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5295.0,5k-10k,7693,4,No,21,4,3,0,7,3,3,5,4,1,0.0,5295,0,36-45,3-5 Yrs,0.1945,0.089,0,Low Risk
39,No,Non-Travel,792,Research & Development,1,3,Life Sciences,4,Male,77,3,2,Laboratory Technician,4,Married,6472.0,5k-10k,8989,1,Yes,15,3,4,1,9,2,3,9,8,5,8.0,6472,0,36-45,6-10 Yrs,0.1162,0.0885,0,Low Risk
39,No,Travel_Rarely,1253,Research & Development,10,1,Medical,3,Male,65,3,3,Research Director,3,Single,13464.0,10k-15k,7914,7,No,21,4,3,0,9,3,3,4,3,2,2.0,13464,0,36-45,3-5 Yrs,0.0786,0.113,0,Low Risk
39,No,Travel_Frequently,766,Sales,20,3,Life Sciences,3,Male,83,3,2,Sales Executive,4,Divorced,4127.0,Upto 5k,19188,2,No,18,3,4,1,7,6,3,2,1,2,2.0,4127,0,36-45,0-2 Yrs,0.112,0.083,0,Low Risk
39,No,Travel_Rarely,835,Research & Development,19,4,Other,4,Male,41,3,2,Research Scientist,4,Divorced,3902.0,Upto 5k,5141,8,No,14,3,2,3,7,2,3,2,2,2,2.0,3902,0,36-45,0-2 Yrs,0.1955,0.1155,0,Low Risk
39,No,Non-Travel,1251,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736.0,5k-10k,3987,6,No,19,3,3,1,10,1,3,3,2,1,2.0,5736,0,36-45,3-5 Yrs,0.3215,0.2537,0,Low Risk
39,No,Travel_Rarely,867,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151.0,5k-10k,12315,1,No,25,4,4,1,10,3,3,10,0,7,9.0,5151,0,36-45,6-10 Yrs,0.3699,0.098,0,Medium Risk
39,No,Travel_Rarely,119,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,13341.0,10k-15k,25098,0,No,12,3,1,0,21,3,3,20,8,11,10.0,13341,0,36-45,11-20 Yrs,0.8998,0.1364,1,High Risk
39,No,Travel_Rarely,116,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108.0,Upto 5k,5340,7,No,13,3,1,0,18,2,3,7,7,1,7.0,4108,0,36-45,6-10 Yrs,0.4316,0.1595,0,Medium Risk
39,No,Non-Travel,105,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,16583.5,15k+,15302,2,No,13,3,3,0,21,3,2,6,0,1,3.0,19431,0,36-45,6-10 Yrs,0.0353,0.0585,0,Low Risk
39,No,Travel_Rarely,722,Sales,24,1,Marketing,2,Female,60,2,4,Sales Executive,4,Married,12031.0,10k-15k,8828,0,No,11,3,1,1,21,2,2,20,9,9,6.0,12031,0,36-45,11-20 Yrs,0.7237,0.1383,1,High Risk
39,No,Travel_Rarely,613,Research & Development,6,1,Medical,4,Male,42,2,3,Healthcare Representative,1,Married,9991.0,5k-10k,21457,4,No,15,3,1,1,9,5,3,7,7,1,7.0,9991,0,36-45,6-10 Yrs,0.06,0.0783,0,Low Risk
39,No,Travel_Rarely,613,Research & Development,6,1,Medical,4,Male,42,2,3,Healthcare Representative,1,Married,9991.0,5k-10k,21457,4,No,15,3,1,1,9,5,3,7,7,1,1.0,9991,0,36-45,6-10 Yrs,0.1328,0.0562,0,Low Risk
40,No,Travel_Frequently,530,Research & Development,1,4,Life Sciences,3,Male,78,2,4,Healthcare Representative,2,Married,13503.0,10k-15k,14115,1,No,22,4,4,1,22,3,2,22,3,11,11.0,13503,0,36-45,20+ Yrs,0.4534,0.119,0,Medium Risk
40,No,Travel_Frequently,1395,Research & Development,26,3,Medical,2,Female,54,3,2,Research Scientist,2,Divorced,5605.0,5k-10k,8504,1,No,11,3,1,1,20,2,3,20,7,2,13.0,5605,0,36-45,11-20 Yrs,0.2224,0.0724,0,Low Risk
40,No,Travel_Rarely,630,Sales,4,4,Marketing,3,Male,67,2,3,Sales Executive,4,Married,10855.0,10k-15k,8552,7,No,11,3,1,1,15,2,2,12,11,2,11.0,10855,0,36-45,11-20 Yrs,0.2102,0.0799,0,Low Risk
40,No,Travel_Rarely,989,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,16583.5,15k+,6499,1,No,14,3,2,1,21,2,3,20,8,9,9.0,19033,0,36-45,11-20 Yrs,0.0555,0.0327,0,Low Risk
40,No,Travel_Rarely,905,Research & Development,19,2,Medical,3,Male,99,3,2,Laboratory Technician,4,Married,2741.0,Upto 5k,16523,8,Yes,15,3,3,1,15,2,4,7,2,3,7.0,2741,0,36-45,6-10 Yrs,0.8296,0.3242,1,High Risk
40,No,Non-Travel,1151,Research & Development,9,5,Life Sciences,4,Male,63,2,2,Healthcare Representative,4,Married,4876.0,Upto 5k,14242,9,No,14,3,4,1,5,5,1,3,2,0,3.0,4876,0,36-45,3-5 Yrs,0.0373,0.0959,0,Low Risk
40,No,Travel_Rarely,1300,Research & Development,24,2,Technical Degree,1,Male,62,3,2,Research Scientist,4,Divorced,3319.0,Upto 5k,24447,1,No,17,3,1,2,9,3,3,9,8,4,7.0,3319,0,36-45,6-10 Yrs,0.3626,0.08,0,Medium Risk
40,No,Travel_Rarely,1416,Research & Development,2,2,Medical,1,Male,49,3,5,Research Director,3,Divorced,16583.5,15k+,5949,0,No,19,3,4,1,22,5,3,21,7,3,3.0,19436,0,36-45,20+ Yrs,0.0125,0.0335,0,Low Risk
40,No,Travel_Rarely,1124,Sales,1,2,Medical,2,Male,57,1,2,Sales Executive,4,Married,7457.0,5k-10k,13273,2,Yes,22,4,3,3,6,2,2,4,3,0,2.0,7457,0,36-45,3-5 Yrs,0.6792,0.2112,1,High Risk
40,No,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,4,Female,46,4,1,Laboratory Technician,3,Married,2213.0,Upto 5k,22495,3,Yes,13,3,3,1,10,3,3,7,7,1,3.0,2213,0,36-45,6-10 Yrs,0.2503,0.2059,0,Low Risk
40,Yes,Travel_Rarely,575,Sales,22,2,Marketing,3,Male,68,2,2,Sales Executive,3,Married,6380.0,5k-10k,6110,2,Yes,12,3,1,2,8,6,3,6,4,1,0.0,6380,1,36-45,6-10 Yrs,0.7743,0.6692,1,High Risk
40,No,Travel_Rarely,759,Sales,2,2,Marketing,4,Female,46,3,2,Sales Executive,2,Divorced,5715.0,5k-10k,22553,7,No,12,3,3,2,8,5,3,5,4,1,3.0,5715,0,36-45,3-5 Yrs,0.0735,0.0719,0,Low Risk
40,No,Travel_Rarely,555,Research & Development,2,3,Medical,2,Female,78,2,2,Laboratory Technician,3,Married,3448.0,Upto 5k,13436,6,No,22,4,2,1,20,3,3,1,0,0,0.0,3448,0,36-45,0-2 Yrs,0.3704,0.1072,0,Medium Risk
40,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,3,Female,79,3,5,Manager,3,Married,16583.5,15k+,13022,0,No,14,3,4,0,21,2,3,20,15,1,12.0,18041,0,36-45,11-20 Yrs,0.0056,0.1144,0,Low Risk
40,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,2,Female,75,3,4,Manufacturing Director,3,Single,13237.0,10k-15k,20364,7,No,15,3,3,0,22,3,3,20,6,5,13.0,13237,0,36-45,11-20 Yrs,0.2119,0.051,0,Low Risk
40,No,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10932.0,10k-15k,11373,3,No,15,3,3,1,20,2,3,1,0,0,1.0,10932,0,36-45,0-2 Yrs,0.2222,0.185,0,Low Risk
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,10475.0,10k-15k,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12.0,10475,0,36-45,11-20 Yrs,0.4758,0.1971,0,Medium Risk
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,2342.0,Upto 5k,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3.0,2342,0,36-45,3-5 Yrs,0.5344,0.2873,1,Medium Risk
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,3,Female,38,4,2,Healthcare Representative,2,Married,4244.0,Upto 5k,9931,1,No,24,4,4,1,8,2,3,8,7,3,7.0,4244,0,36-45,6-10 Yrs,0.0306,0.0659,0,Low Risk
40,No,Travel_Frequently,720,Research & Development,16,4,Medical,1,Male,51,2,2,Laboratory Technician,3,Single,5094.0,5k-10k,11983,6,No,14,3,4,0,10,6,3,1,0,0,0.0,5094,0,36-45,0-2 Yrs,0.8849,0.19,1,High Risk
40,No,Travel_Rarely,658,Sales,10,4,Marketing,1,Male,67,2,3,Sales Executive,2,Divorced,9705.0,5k-10k,20652,2,No,12,3,2,1,11,2,2,1,0,0,0.0,9705,0,36-45,0-2 Yrs,0.7022,0.253,1,High Risk
40,No,Travel_Frequently,1469,Research & Development,9,4,Medical,4,Male,35,3,1,Research Scientist,2,Divorced,3617.0,Upto 5k,25063,8,Yes,14,3,4,1,3,2,3,1,1,0,0.0,3617,0,36-45,0-2 Yrs,0.7938,0.3716,1,High Risk
40,Yes,Non-Travel,1479,Sales,24,3,Life Sciences,2,Female,100,4,4,Sales Executive,2,Single,13194.0,10k-15k,17071,4,Yes,16,3,4,0,22,2,2,1,0,0,0.0,13194,1,36-45,0-2 Yrs,0.5435,0.6747,1,Medium Risk
40,No,Travel_Rarely,300,Sales,26,3,Marketing,3,Male,74,3,2,Sales Executive,1,Married,8396.0,5k-10k,22217,1,No,14,3,2,1,8,3,2,7,7,7,5.0,8396,0,36-45,6-10 Yrs,0.6579,0.1623,1,High Risk
40,No,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,Male,61,3,3,Healthcare Representative,4,Married,10322.0,10k-15k,26542,4,No,20,4,4,1,14,6,3,11,10,11,1.0,10322,0,36-45,11-20 Yrs,0.5948,0.0546,1,Medium Risk
40,No,Travel_Rarely,1308,Research & Development,14,3,Medical,3,Male,44,2,5,Research Director,3,Single,16583.5,15k+,17544,1,No,14,3,1,0,21,2,4,20,7,4,9.0,19626,0,36-45,11-20 Yrs,0.1026,0.1591,0,Low Risk
40,No,Travel_Frequently,593,Research & Development,9,4,Medical,2,Female,88,3,3,Research Director,3,Single,13499.0,10k-15k,13782,9,No,17,3,3,0,20,3,2,18,7,2,13.0,13499,0,36-45,11-20 Yrs,0.0769,0.1684,0,Low Risk
40,No,Travel_Frequently,902,Research & Development,26,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,4422.0,Upto 5k,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0.0,4422,0,36-45,0-2 Yrs,0.7772,0.1377,1,High Risk
40,No,Travel_Frequently,1184,Sales,2,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,4327.0,Upto 5k,25440,5,No,12,3,4,3,5,2,3,0,0,0,0.0,4327,0,36-45,0-2 Yrs,0.6233,0.1838,1,Medium Risk
40,No,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852.0,5k-10k,11591,7,No,12,3,2,1,7,2,4,5,1,1,3.0,6852,0,36-45,3-5 Yrs,0.7721,0.1232,1,High Risk
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094.0,5k-10k,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0.0,9094,1,36-45,3-5 Yrs,0.955,0.6414,1,High Risk
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544.0,Upto 5k,8532,9,No,16,3,2,1,6,0,3,4,2,0,0.0,3544,0,36-45,3-5 Yrs,0.2262,0.1881,0,Low Risk
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661.0,Upto 5k,22455,1,No,13,3,3,0,9,4,3,9,8,8,8.0,4661,0,36-45,6-10 Yrs,0.1566,0.1442,0,Low Risk
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387.0,Upto 5k,6762,3,No,22,4,3,1,7,3,3,4,2,0,3.0,2387,0,36-45,3-5 Yrs,0.2875,0.1044,0,Low Risk
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.0,5k-10k,13888,5,No,20,4,2,3,15,0,3,12,11,11,8.0,6377,0,36-45,11-20 Yrs,0.0653,0.1076,0,Low Risk
40,No,Non-Travel,663,Research & Development,9,4,Other,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975.0,Upto 5k,23099,3,No,11,3,3,2,11,2,4,8,7,0,7.0,3975,0,36-45,6-10 Yrs,0.0454,0.1201,0,Low Risk
40,No,Non-Travel,218,Research & Development,8,1,Medical,4,Male,55,2,3,Research Director,2,Divorced,13757.0,10k-15k,25178,2,No,11,3,3,1,16,5,3,9,8,4,8.0,13757,0,36-45,6-10 Yrs,0.002,0.109,0,Low Risk
40,No,Travel_Rarely,896,Research & Development,2,3,Medical,3,Male,68,3,1,Research Scientist,3,Divorced,2345.0,Upto 5k,8045,2,No,14,3,3,1,8,3,4,3,1,1,2.0,2345,0,36-45,3-5 Yrs,0.0658,0.178,0,Low Risk
40,Yes,Travel_Rarely,676,Research & Development,9,4,Life Sciences,4,Male,86,3,1,Laboratory Technician,1,Single,2018.0,Upto 5k,21831,3,No,14,3,2,0,15,3,1,5,4,1,0.0,2018,1,36-45,3-5 Yrs,0.5934,0.5796,1,Medium Risk
40,No,Travel_Rarely,1342,Sales,9,2,Medical,1,Male,47,3,2,Sales Executive,1,Married,5473.0,5k-10k,19345,0,No,12,3,4,0,9,5,4,8,4,7,1.0,5473,0,36-45,6-10 Yrs,0.5974,0.1219,1,Medium Risk
40,No,Travel_Rarely,898,Human Resources,6,2,Medical,3,Male,38,3,4,Manager,4,Single,16437.0,15k+,17381,1,Yes,21,4,4,0,21,2,3,21,7,7,7.0,16437,0,36-45,20+ Yrs,0.3482,0.1474,0,Low Risk
40,No,Non-Travel,1142,Research & Development,8,2,Life Sciences,4,Male,72,3,2,Healthcare Representative,4,Divorced,4069.0,Upto 5k,8841,3,Yes,18,3,3,0,8,2,3,2,2,2,2.0,4069,0,36-45,0-2 Yrs,0.0507,0.1287,0,Low Risk
40,No,Travel_Rarely,118,Sales,14,2,Life Sciences,4,Female,84,3,2,Sales Executive,1,Married,4639.0,Upto 5k,11262,1,No,15,3,3,1,5,2,3,5,4,1,2.0,4639,0,36-45,3-5 Yrs,0.171,0.0588,0,Low Risk
40,No,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,Female,80,2,3,Manufacturing Director,3,Married,10435.0,10k-15k,25800,1,No,13,3,4,2,18,2,3,18,15,14,12.0,10435,0,36-45,11-20 Yrs,0.1754,0.1249,0,Low Risk
40,No,Travel_Rarely,448,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,7945.0,5k-10k,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,3.0,7945,0,36-45,3-5 Yrs,0.5975,0.1696,1,Medium Risk
40,Yes,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166.0,Upto 5k,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3.0,2166,1,36-45,3-5 Yrs,0.9394,0.7324,1,High Risk
40,No,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516.0,5k-10k,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0.0,6516,0,36-45,0-2 Yrs,0.3228,0.1154,0,Low Risk
40,No,Travel_Rarely,611,Sales,7,4,Medical,2,Male,88,3,5,Manager,2,Single,16583.5,15k+,4349,1,No,14,3,2,0,21,3,2,21,8,12,8.0,19833,0,36-45,20+ Yrs,0.7637,0.0825,1,High Risk
40,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,3,Female,99,3,1,Laboratory Technician,1,Married,3377.0,Upto 5k,25605,4,No,17,3,4,1,7,5,2,4,3,0,2.0,3377,0,36-45,3-5 Yrs,0.1448,0.083,0,Low Risk
40,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513.0,5k-10k,9060,4,No,17,3,4,1,12,3,3,5,3,0,3.0,6513,0,36-45,3-5 Yrs,0.0065,0.028,0,Low Risk
40,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448.0,Upto 5k,10748,2,No,12,3,2,1,15,3,3,7,4,7,7.0,4448,0,36-45,6-10 Yrs,0.0856,0.0733,0,Low Risk
40,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,Male,98,3,4,Manager,1,Divorced,16583.5,15k+,18991,2,No,11,3,1,1,22,3,3,19,7,11,16.0,16823,0,36-45,11-20 Yrs,0.1343,0.0713,0,Low Risk
40,No,Travel_Frequently,692,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323.0,5k-10k,26849,1,No,11,3,1,1,10,2,4,10,9,9,4.0,6323,0,36-45,6-10 Yrs,0.7942,0.08,1,High Risk
40,No,Travel_Rarely,444,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677.0,5k-10k,4258,3,No,14,3,3,1,15,4,3,11,8,5,10.0,5677,0,36-45,11-20 Yrs,0.091,0.0713,0,Low Risk
40,No,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,2406.0,Upto 5k,4060,8,No,19,3,3,2,8,3,2,1,0,0,0.0,2406,0,36-45,0-2 Yrs,0.4419,0.1701,0,Medium Risk
40,No,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2809.0,Upto 5k,2725,2,No,14,3,4,0,8,2,3,2,2,2,2.0,2809,0,36-45,0-2 Yrs,0.2176,0.2579,0,Low Risk
40,No,Travel_Rarely,1194,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,2001.0,Upto 5k,12549,2,No,14,3,2,3,20,2,3,5,3,0,2.0,2001,0,36-45,3-5 Yrs,0.0363,0.1143,0,Low Risk
41,Yes,Travel_Rarely,1102,Sales,1,2,Life Sciences,2,Female,94,3,2,Sales Executive,4,Single,5993.0,5k-10k,19479,8,Yes,11,3,1,0,8,0,1,6,4,0,5.0,5993,1,36-45,6-10 Yrs,0.8962,0.7057,1,High Risk
41,Yes,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,2,Female,49,3,5,Research Director,3,Married,16583.5,15k+,16280,1,No,12,3,4,0,23,0,3,22,15,15,8.0,19545,1,36-45,20+ Yrs,0.2555,0.6319,0,Low Risk
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,3,Male,96,3,3,Sales Executive,3,Divorced,8189.0,5k-10k,21196,3,Yes,13,3,3,1,12,2,3,9,7,0,7.0,8189,0,36-45,6-10 Yrs,0.2745,0.1448,0,Low Risk
41,No,Travel_Frequently,857,Research & Development,10,3,Life Sciences,4,Male,91,2,4,Manager,1,Divorced,16583.5,15k+,12888,4,No,13,3,2,1,21,2,2,7,6,7,7.0,17181,0,36-45,6-10 Yrs,0.1553,0.0373,0,Low Risk
41,No,Travel_Rarely,933,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Married,2238.0,Upto 5k,6961,2,No,21,4,4,1,7,2,3,5,0,1,4.0,2238,0,36-45,3-5 Yrs,0.3762,0.1168,0,Medium Risk
41,No,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451.0,Upto 5k,4609,4,No,12,3,1,1,13,2,3,9,8,1,8.0,2451,0,36-45,6-10 Yrs,0.1196,0.1608,0,Low Risk
41,Yes,Travel_Rarely,1356,Sales,20,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,3140.0,Upto 5k,21728,1,Yes,22,4,4,0,4,5,2,4,3,0,2.0,3140,1,36-45,3-5 Yrs,0.9312,0.4464,1,High Risk
41,No,Travel_Rarely,896,Sales,6,3,Life Sciences,4,Female,75,3,3,Manager,4,Single,13591.0,10k-15k,14674,3,Yes,18,3,3,0,16,3,3,1,0,0,0.0,13591,0,36-45,0-2 Yrs,0.1613,0.2071,0,Low Risk
